ymdh,time_jjj,t2m,d2m,u10,v10,blh,sp,e,tp,fal,wind_direction,wind_speed,bc
2016061211,3915,29.14705899,11.71316302,-1.151928758,0.988901366,1185.996133,98598.30827,-0.0001472,-1.73E-18,0.164375596,-155.0525321,1.51817844,0
2016061212,3916,29.87377971,11.1554571,-0.622355223,1.713574074,2090.022821,98505.77524,-0.000163309,-1.73E-18,0.164375596,-62.70801776,1.823091366,0
2016061213,3917,32.03321324,9.009430791,-0.534166827,2.053264405,2565.146248,98449.81652,-0.000158832,-1.73E-18,0.164375596,-45.81236863,2.121609982,0
2016061214,3918,32.6440976,8.597402438,-0.485419473,2.274063121,2926.044569,98360.57518,-0.000164864,-1.73E-18,0.164375596,-37.85451802,2.325294636,0
2016061215,3919,32.81480381,8.506082169,-0.236364806,2.347662693,3063.214094,98296.57012,-0.000137328,-1.73E-18,0.164375596,-18.06169876,2.359531403,0
2016061216,3920,31.4028196,10.15528273,-0.256306906,2.598656105,3071.745774,98217.20384,-0.000118933,-1.73E-18,0.164375596,-17.6962658,2.61126536,0
2016061217,3921,31.54913921,9.918284891,-0.699021518,2.647722486,3052.114628,98141.495,-9.52E-05,-1.73E-18,0.164375596,-46.46144878,2.738442157,0
2016061218,3922,29.25801803,11.37614775,-0.453955271,2.307560362,2669.348701,98117.72169,-6.38E-05,-1.73E-18,0.164351045,-34.96405295,2.351788726,0
2016061219,3923,29.21412214,9.787827365,-1.156360336,2.330206384,461.7973671,98125.40229,-2.52E-05,-1.73E-18,0.164351045,-82.91547602,2.601351768,0
2016061220,3924,29.41409227,8.261474307,-1.220175055,2.222637779,257.6997164,98124.67081,-1.27E-05,-1.73E-18,0.164351045,-90.37022032,2.535536602,0
2016061221,3925,29.20558683,8.581095247,-1.031389845,1.934844581,229.8682186,98189.7731,-1.01E-05,-1.73E-18,0.164351045,-88.15412524,2.192575784,0
2016061222,3926,28.42643493,9.209465665,-0.815128853,1.684794754,221.3365392,98232.19931,-8.58E-06,-1.73E-18,0.164351045,-81.11086509,1.871621866,0
2016061223,3927,25.5817379,10.81191895,-0.372857399,1.156859363,169.56664,98236.95397,-7.33E-06,-1.73E-18,0.164351045,-56.1220524,1.215461322,0
2016061300,3928,24.64651174,11.03587103,-0.052011174,1.610251598,107.1942655,98193.79628,-6.37E-06,-1.73E-18,0.164351045,-5.811984621,1.61109136,0
2016061301,3929,23.70640826,11.80991902,0.424383429,1.646107799,73.73020262,98171.48594,-5.16E-06,-1.73E-18,0.164351045,45.41685328,1.699932993,0
2016061302,3930,23.58691392,11.81318046,0.609180219,1.053065095,39.27215771,98162.34236,-4.24E-06,-1.73E-18,0.164351045,94.40061859,1.216571672,0
2016061303,3931,24.35874985,11.86318918,-0.33696162,-0.514700145,16.57623389,98142.59223,-2.70E-06,1.59E-05,0.164351045,104.3379148,0.615190517,0
