"","ymdh","time_jjj","t2m","d2m","u10","v10","blh","sp","e","tp","fal","wind_direction","wind_speed","bc"
"2020",2016080206,5134,25.43785695,22.63680656,0.768273858,-1.381382283,40.43180345,98907.36128,-5.23e-06,-1.73e-18,0.15389237,-91.36127582,1.580652312,377
"2021",2016080207,5135,26.04508332,22.83792858,0.508140247,-1.107271057,55.5071981,98974.65804,-4.38e-05,-1.73e-18,0.15389237,-77.44330563,1.218300334,551
"2022",2016080209,5137,27.08882985,23.39998309,-0.397674234,-0.474597814,417.9793244,98962.22277,-0.000270287,-1.73e-18,0.15389237,125.5388606,0.619183237,376
"2023",2016080210,5138,30.32493183,23.16624669,-0.99859617,-0.591130469,770.7601255,98928.57439,-0.000410533,2.65e-05,0.15389237,186.5355242,1.160443683,979
"2024",2016080211,5139,29.89572765,23.26300269,-1.678400189,-0.392034191,915.7986751,98945.76432,-0.00047675,0.000181254,0.15389237,241.4401492,1.723577095,1057
"2025",2016080212,5140,29.46652347,23.83810295,-1.866742241,-0.281634834,1017.599005,98910.28723,-0.000513371,7.47e-05,0.15389237,255.7900674,1.887867785,895
"2026",2016080213,5141,30.40662694,23.62610947,-1.792734894,-0.300506519,1270.153281,98849.20811,-0.000528357,6.74e-05,0.15389237,252.8488304,1.817746563,1081
"2027",2016080214,5142,30.40296895,23.68916394,-1.73379491,-0.419869927,1316.787606,98819.21717,-0.000506684,7.63e-05,0.15389237,239.9764103,1.783910184,844
"2028",2016080215,5143,30.26152667,23.23799833,-1.747975959,-0.751539793,1070.611382,98760.69826,-0.000447341,0.000104098,0.15389237,209.6534988,1.90269073,1062
"2029",2016080216,5144,30.66146692,23.1075408,-1.805586469,-0.919025998,970.9646797,98727.78137,-0.000441947,5.06e-05,0.15389237,197.996827,2.026018579,1016
"2030",2016080217,5145,30.76632931,23.15972381,-1.484297086,-1.226634465,840.6701974,98693.4015,-0.000317492,8.12e-05,0.15389237,158.4286715,1.925557049,1252
"2031",2016080218,5146,28.13989236,24.48930343,-1.017651954,-1.282305936,350.885535,98723.75819,-0.000187773,3.35e-05,0.154101053,120.749937,1.637047346,1665
"2032",2016080219,5147,28.23256145,24.93829475,-0.966245653,-0.94167202,135.6055861,98771.67055,-6.46e-05,9.39e-06,0.154101053,143.6899085,1.349213421,1752
"2033",2016080220,5148,28.1618403,24.68064114,-0.738019401,-0.277388704,30.07782361,98769.11035,-4.26e-06,3.67e-06,0.154101053,218.0296398,0.788426997,1838
"2034",2016080221,5149,28.68005558,23.95768901,-0.195151133,0.319428337,15.58225183,98878.83331,-1.41e-06,0.000439254,0.154101053,-98.71629535,0.37432396,1224
"2035",2016080222,5150,28.51910401,23.99573913,0.211667699,-0.18114311,12.1033146,98938.44946,-7.91e-07,4.49e-06,0.154101053,-155.3310777,0.278596557,1576
"2036",2016080223,5151,24.64529241,23.35214866,0.675653884,-0.551028138,21.96030341,98946.49581,1.44e-08,3.67e-06,0.154101053,-159.5963824,0.871860184,1231
"2037",2016080300,5152,24.69406561,23.26735127,0.771375963,-0.754842337,27.9241958,98951.98196,-7.16e-07,-1.73e-18,0.154101053,-143.3215452,1.079262633,1039
"2038",2016080301,5153,24.32704726,23.28583275,0.718640188,-0.812872769,27.42720477,98924.55122,-6.97e-07,-1.73e-18,0.154101053,-130.3103799,1.084991179,1087
"2039",2016080303,5155,24.61602849,23.08362359,0.692937037,-1.21012174,27.26154109,98864.93507,-3.83e-06,-1.73e-18,0.154101053,-93.60756339,1.394473508,952
"2040",2016080304,5156,23.61251985,22.48243182,0.637099158,-1.05254317,33.72242451,98847.74514,-7.91e-07,-1.73e-18,0.154101053,-97.97468712,1.230342417,548
"2041",2016080305,5157,23.59544923,22.3356671,0.681858093,-1.253054824,37.1185299,98834.94413,7.45e-07,-1.73e-18,0.154101053,-89.70225722,1.426561198,428
"2042",2016080306,5158,26.31089727,23.24234691,0.659700205,-1.318162138,34.30224738,98894.92602,-1.71e-06,-1.73e-18,0.15429746,-83.52419318,1.474027063,428
"2043",2016080310,5162,30.31761585,23.88050164,-1.609267577,0.171757401,728.930047,98977.58398,-0.000419056,4.29e-05,0.15429746,-263.6043617,1.61840747,1748
"2044",2016080311,5163,30.07740783,23.73047549,-2.121114801,-0.119338342,886.3105405,98961.85702,-0.000540327,0.000180845,0.15429746,272.6268288,2.12446926,1278
"2045",2016080312,5164,29.69575752,23.61088942,-2.165430578,-0.097164112,965.3321147,98957.83385,-0.000536468,8.61e-05,0.15429746,274.6720495,2.167609387,2090
"2046",2016080313,5165,31.09189044,23.50217482,-2.184043204,0.084947649,1024.971039,98908.45851,-0.000502095,3.67e-05,0.15429746,-275.7458246,2.185694586,1860
"2047",2016080314,5166,31.0662845,23.60980228,-1.90263802,0.507201604,1059.511915,98862.37487,-0.000503556,1.92e-05,0.15429746,-235.8497944,1.969082249,1940
"2048",2016080315,5167,31.34551109,23.70220969,-1.424913945,0.601088237,1061.251384,98835.67561,-0.000473922,-1.73e-18,0.15429746,-210.8886763,1.546507943,2346
"2049",2016080316,5168,31.33941444,23.79570425,-0.987960384,0.72375419,995.482904,98769.11035,-0.00039255,-1.73e-18,0.15429746,-168.9374503,1.224698268,2262
"2050",2016080317,5169,31.60644772,23.55218354,-0.586459444,0.641190568,926.7324778,98750.45745,-0.000332983,-1.73e-18,0.15429746,-133.3522151,0.868941899,2284
"2051",2016080318,5170,29.26411468,23.36519442,-0.343165828,0.826604874,248.2568868,98726.68414,-0.000180224,-1.73e-18,0.154506142,-70.82981235,0.895007488,2831
"2052",2016080319,5171,29.78720727,23.25104408,-0.624127854,0.859158531,38.77516667,98739.11941,-4.35e-05,-1.73e-18,0.154506142,-113.0853563,1.061927003,2709
"2053",2016080320,5172,30.33956379,23.94355612,-0.815572011,1.24272553,27.84136396,98753.38339,-3.19e-06,-1.73e-18,0.154506142,-104.5395232,1.486446921,2906
"2054",2016080321,5173,30.55172722,23.71742974,-0.097656424,1.285658614,22.87145364,98844.8192,-2.08e-06,-1.73e-18,0.154506142,-13.64628681,1.289362187,3594
"2055",2016080322,5174,30.38345967,23.81962147,0.525866558,-0.15896888,13.84278322,98849.57386,-1.22e-06,-1.73e-18,0.154506142,-229.9017221,0.549369404,3174
"2056",2016080323,5175,26.47550683,23.35106152,0.367659234,-0.496300252,15.0852608,98881.39352,-1.17e-06,-1.73e-18,0.154506142,-114.7656729,0.617646543,3101
"2057",2016080400,5176,26.17555163,23.33149289,0.373420285,-0.599150935,14.58826976,98878.83331,-1.22e-06,-1.73e-18,0.154506142,-100.3210659,0.705991893,2804
"2058",2016080401,5177,25.52442938,23.28909419,0.176658236,-0.249081177,11.35782805,98904.0696,-1.11e-06,-1.73e-18,0.154506142,-111.0420293,0.305367917,2416
"2059",2016080402,5178,25.23544816,22.95207892,0.248449794,-0.357593366,11.85481909,98884.68521,3.32e-08,4.08e-07,0.154506142,-109.298887,0.435431184,2626
"2060",2016080403,5179,25.05132932,23.09666934,0.276368734,-0.428833977,17.6530478,98901.50939,-2.85e-06,1.14e-05,0.154506142,-103.0454533,0.510174732,3291
"2061",2016080404,5180,23.84541189,22.68681528,0.363227657,-0.930820801,26.8473819,98873.71291,-3.3e-06,1.63e-06,0.154506142,-66.96892656,0.999180511,2652
"2062",2016080405,5181,24.02587274,22.64876517,0.209895068,-0.99498453,34.5507429,98887.97689,-3.77e-06,4.33e-05,0.154506142,-37.42287478,1.016882567,2618
"2063",2016080406,5182,26.73644346,23.40433167,0.092015102,-1.095004461,38.77516667,98925.64845,-5.42e-06,1.67e-05,0.154714825,-15.09025604,1.098863754,2090
"2064",2016080407,5183,26.65352902,23.36736871,-0.165459563,-1.027066395,70.66542458,98931.86608,-4.55e-05,2.04e-05,0.154714825,28.75082933,1.040308727,3496
"2065",2016080409,5185,26.78033934,23.92942322,-1.131986659,-0.888831302,322.639878,98964.78297,-0.000253447,-1.73e-18,0.154714825,162.9265817,1.439241077,2860
"2066",2016080410,5186,30.45661947,23.93051036,-1.628323361,-0.430721146,561.1955735,98941.00966,-0.000400006,6.12e-05,0.154714825,236.1961523,1.684327068,2558
"2067",2016080411,5187,29.92255291,23.67720533,-2.01608641,0.044845319,767.446852,98919.43081,-0.000453635,0.000306172,0.154714825,-278.7401243,2.016585112,3197
"2068",2016080412,5188,29.52748997,23.75656699,-2.309013695,0.368494718,814.9094955,98870.05548,-0.000467815,0.000146962,0.154714825,-254.2574132,2.338232795,3330
"2069",2016080413,5189,31.03092393,23.76743845,-2.101615859,0.698749207,832.5526772,98837.87007,-0.00055726,0.000119203,0.154714825,-224.9662085,2.214732416,2907
"2070",2016080414,5190,30.93825485,23.7283012,-1.615471786,1.117700617,802.4018879,98824.33758,-0.000583073,0.000153494,0.154714825,-173.7982558,1.964434717,2663
"2071",2016080415,5191,30.63098367,23.57936219,-1.375723432,1.326232737,775.8956995,98783.00859,-0.000495464,0.000227384,0.154714825,-144.6682918,1.910892,2870
"2072",2016080416,5192,30.49563804,23.73699837,-0.935667767,1.062500938,772.582426,98761.79549,-0.00038502,0.000246162,0.154714825,-129.9615299,1.415762131,2512
"2073",2016080417,5193,30.8711917,23.55870641,-0.729599404,0.558155153,737.2960627,98713.51738,-0.000280946,7.43e-05,0.154714825,-165.1957371,0.918614427,2491
"2074",2016080418,5194,28.32157254,23.97725764,-0.557211031,-0.377880428,273.1892703,98637.07705,-0.000152932,3.06e-05,0.154911232,175.4777256,0.673259052,2125
"2075",2016080419,5195,28.5715352,25.33510306,-0.726054142,-0.532628245,53.18790661,98761.42974,-4.14e-05,-1.73e-18,0.154911232,168.8181562,0.90047069,2532
"2076",2016080420,5196,28.78491796,24.60671521,-1.007459325,0.058055498,22.95428548,98797.27258,-4.14e-06,-1.73e-18,0.154911232,-272.3821806,1.009130682,1747
"2077",2016080421,5197,28.90197365,24.5121335,-0.427365805,-1.102081343,23.69977202,98858.35169,-3.15e-06,8.16e-07,0.154911232,66.58708756,1.182042647,1304
"2078",2016080422,5198,28.50081406,24.3186215,-0.391026868,-1.42950508,32.06578774,98906.26405,-5.08e-06,1.35e-05,0.154911232,48.06150944,1.482021182,1457
"2079",2016080423,5199,26.34259985,23.95442758,-0.299736367,-1.494140601,36.20737967,98897.85196,-3.94e-06,5.31e-06,0.154911232,35.63639714,1.523908798,1680
"2080",2016080500,5200,26.04874131,23.81853432,-0.434013171,-1.462530529,34.63357474,98890.5371,-1.09e-06,3.63e-05,0.154911232,51.92586543,1.525569723,1637
"2081",2016080501,5201,25.97802016,23.74352124,-0.379061608,-1.142183674,37.1185299,98851.76832,-1.26e-06,2.16e-05,0.154911232,57.67866148,1.203441419,1102
"2082",2016080502,5202,25.94144026,23.59566938,-0.336075304,-1.098307006,40.92879448,98860.18041,-1.05e-06,3.67e-06,0.154911232,53.45041018,1.148575156,1585
"2083",2016080503,5203,26.18042895,23.62502232,-0.217309022,-1.166245073,49.37764203,98839.33305,-6.41e-06,8.16e-07,0.154911232,33.15952487,1.186318162,1469
"2084",2016080504,5204,25.2086229,23.36519442,-0.026308023,-1.298346868,52.19392455,98854.32852,-4.84e-06,8.16e-07,0.154911232,3.646788331,1.298613377,467
"2085",2016080505,5205,25.08912855,23.22603972,0.011360387,-1.307310919,54.92737522,98851.76832,-6.58e-06,-1.73e-18,0.154911232,-1.564140742,1.307360278,1173
"2086",2016080506,5206,26.95226488,23.70112255,-0.561642609,-1.619165515,114.1521399,98883.58798,-7.23e-06,-1.73e-18,0.155107639,60.09932772,1.713808445,1347
"2087",2016080507,5207,27.28392266,23.95551472,-0.893567779,-1.841379607,214.2958329,98915.04189,-3.57e-05,-1.73e-18,0.155107639,81.32309625,2.046739415,1384
"2088",2016080509,5209,27.24978142,24.46212478,-1.931886433,-1.169547618,424.854367,98915.40764,-0.000217501,4.2e-05,0.155107639,184.7559455,2.258323896,1228
"2089",2016080510,5210,30.09203979,24.67846685,-1.854333824,-0.529325701,595.5707866,98912.48169,-0.000295613,2.65e-05,0.155107639,232.6928359,1.928403388,904
"2090",2016080511,5211,30.35175709,24.64259103,-1.701001235,0.44209429,1027.870153,98927.8429,-0.000455771,9.02e-05,0.155107639,-236.9735456,1.757513176,1589
"2091",2016080512,5212,30.02741529,24.38276312,-1.309692924,1.530046936,1132.072606,98880.66203,-0.000523843,0.000171048,0.155107639,-127.4322234,2.014035547,1871
"2092",2016080513,5213,30.79071591,24.04574784,0.548024447,1.823973431,407.2111853,98869.68973,-0.000512397,7.59e-05,0.155107639,52.53757834,1.904523529,1995
"2093",2016080514,5214,30.60415841,24.09684371,0.987636954,1.291791912,473.5594882,98816.29122,-0.000412893,5.23e-05,0.155107639,117.4944626,1.626085206,1855
"2094",2016080515,5215,31.00897599,24.35775876,0.929140129,1.069106027,606.670253,98741.67961,-0.000437601,4.49e-06,0.155107639,128.784241,1.416435342,1928
"2095",2016080516,5216,29.67624824,24.13054524,0.605634957,0.930870934,698.5307621,98697.05894,-0.000403715,8.16e-07,0.155107639,103.8248446,1.110546891,2170
"2096",2016080517,5217,29.05317058,24.45560191,0.36056871,0.742625875,687.4312957,98619.88712,-0.000292747,-1.73e-18,0.155107639,81.3611615,0.825531941,1846
"2097",2016080518,5218,28.57031587,24.07618793,0.649507576,0.85679957,308.8897928,98604.89165,-0.000163852,-1.73e-18,0.155316322,116.7554044,1.075158404,1998
"2098",2016080519,5219,28.52763932,25.23073704,-0.495612101,1.553636542,155.8993866,98766.1844,-4.34e-05,-1.73e-18,0.155316322,-55.5834175,1.630772167,2707
"2099",2016080520,5220,28.32157254,24.56322937,0.252438214,1.469657544,106.7801063,98720.83225,-4.26e-06,-1.73e-18,0.155316322,30.61921011,1.491180186,3051
"2100",2016080521,5221,28.5105687,24.30122717,0.930026444,0.816225447,84.49834165,98748.62873,-2.81e-06,-1.73e-18,0.155316322,153.0854747,1.237405822,4369
"2101",2016080522,5222,28.42399627,24.4034189,1.175535849,0.817169031,77.29197168,98743.14258,-1.24e-06,-1.73e-18,0.155316322,173.4003939,1.431659791,5559
"2102",2016080523,5223,26.04386399,23.93594609,1.211874786,0.579385799,69.91993803,98742.4111,-1.28e-06,-1.73e-18,0.155316322,202.4693023,1.343252918,5867
"2103",2016080600,5224,25.92924696,23.85441014,1.077597982,0.711015803,64.03887748,98728.14711,-1.48e-06,-1.73e-18,0.155316322,177.7593383,1.291030938,4323
"2104",2016080601,5225,26.18530628,23.81744717,1.127231652,0.494935008,58.32348061,98669.6282,-3.38e-06,-1.73e-18,0.155316322,208.2722091,1.231101888,2825
"2105",2016080602,5226,26.05361863,23.61306372,1.064303249,0.405294504,54.43038419,98666.33651,-4.54e-06,-1.73e-18,0.155316322,217.2499242,1.138861291,2146
"2106",2016080603,5227,25.82560391,23.53044062,1.112607445,0.325561635,48.54932364,98629.76219,-4.31e-06,-1.73e-18,0.155316322,231.5037172,1.159260844,2215
"2107",2016080604,5228,24.82209527,23.17820529,1.334629488,0.230259625,34.38507922,98627.93347,-2.16e-06,-1.73e-18,0.155316322,251.9912117,1.354346841,2339
"2108",2016080605,5229,24.88671976,23.25321837,1.052337989,-0.200014796,24.2795949,98608.91482,-1.17e-06,-1.73e-18,0.155316322,-248.9345371,1.071177465,3019
"2109",2016080606,5230,26.46941018,24.09358227,0.567966546,-0.369388169,38.36100748,98646.95212,-1.47e-06,-1.73e-18,0.155512729,-178.94904,0.677520197,2542
"2110",2016080607,5231,26.76326872,24.00334915,0.517446561,0.003799404,80.19108604,98589.53043,-3.68e-05,-1.73e-18,0.155512729,281.4216944,0.517460509,2526
"2111",2016080609,5233,27.25587807,24.74913134,0.572398124,1.367750444,461.7145352,98605.62313,-0.000247697,-1.73e-18,0.155512729,71.34279298,1.482693795,2880
"2112",2016080610,5234,30.42613622,24.52409211,1.027521154,1.950413722,709.7958922,98603.42867,-0.000381705,1.67e-05,0.155512729,87.27738635,2.204521129,2697
"2113",2016080611,5235,30.25177202,24.3468873,1.279234767,2.192914875,866.6793948,98582.21557,-0.000470494,2.9e-05,0.155512729,95.05550887,2.538762935,2211
"2114",2016080612,5236,29.91523693,24.39037314,1.315573704,2.503825887,970.1363613,98534.66895,-0.000499379,2.94e-05,0.155512729,87.08047601,2.828405601,2394
"2115",2016080613,5237,31.77715393,24.42190038,1.385149474,2.62649184,982.9752963,98467.00646,-0.000573051,4.25e-05,0.155512729,87.35544155,2.96935994,2685
"2116",2016080614,5238,31.28210593,24.44907903,1.28455266,2.677917182,1019.255642,98400.07545,-0.000488102,1.63e-05,0.155512729,80.50728635,2.970070028,2711
"2117",2016080615,5239,31.3296598,24.49256487,1.105516921,2.51326173,1008.073343,98348.50565,-0.000502132,1.96e-05,0.155512729,74.59214105,2.74566061,2634
"2118",2016080616,5240,31.38574898,25.0644037,0.940219073,2.530718038,946.1979599,98281.94039,-0.000432356,3.06e-05,0.155512729,64.02933993,2.699730671,3503
"2119",2016080617,5241,31.19431416,24.94046905,0.794863324,2.695373491,866.3480674,98220.49553,-0.000338228,5.31e-06,0.155512729,51.6187011,2.81013273,1686
"2120",2016080618,5242,28.38010038,24.55561934,0.283459258,2.293406598,688.839437,98238.41695,-0.000205793,-1.73e-18,0.155721411,22.13528517,2.310857628,658
"2121",2016080619,5243,27.77775133,24.51322065,0.317139249,1.349822343,268.716351,98272.79681,-7.55e-05,-1.73e-18,0.155721411,41.53743285,1.38657768,764
"2122",2016080620,5244,27.49730542,24.62954527,0.559103391,1.630538659,114.4834673,98360.20944,-1.65e-05,-1.73e-18,0.155721411,59.45960525,1.723732265,573
"2123",2016080621,5245,27.28270333,24.55996793,1.082472717,1.412570696,114.6491309,98441.40443,-1.04e-05,-1.73e-18,0.155721411,117.6949045,1.77963568,447
"2124",2016080622,5246,27.25831673,24.60127948,1.206556893,1.204510368,106.2002834,98414.70518,-8.77e-06,-1.73e-18,0.155721411,141.5244542,1.704882624,306
"2125",2016080623,5247,25.71830286,24.31970865,1.277018978,0.978521939,101.8930278,98430.79788,-6.56e-06,-1.73e-18,0.155721411,165.0551478,1.608814052,432
"2126",2016080700,5248,25.3829871,24.07401364,1.428135778,0.955404125,118.4593955,98441.77017,-4.14e-06,-1.73e-18,0.155721411,176.6140431,1.718245862,471
"2127",2016080701,5249,25.38664509,24.22512694,1.368752636,0.390668948,76.29798962,98447.98781,-2.98e-06,-1.73e-18,0.155721411,232.6984298,1.423413505,513
"2128",2016080702,5250,25.36835514,24.13598097,1.209215839,0.42888411,49.9574649,98394.95504,-2.83e-06,-1.73e-18,0.155721411,221.392576,1.283021639,412
"2129",2016080703,5251,25.27324739,24.13271953,1.039486413,0.706769674,54.59604787,98372.64471,-5.83e-06,-1.73e-18,0.155721411,175.2611423,1.257002536,218
"2130",2016080704,5252,24.71357489,23.58153648,0.927810655,0.763384729,51.28277432,98384.71423,-5.06e-06,-1.73e-18,0.155721411,158.8172803,1.201494426,52
"2131",2016080705,5253,25.16838501,23.82179576,0.973455906,-0.694452945,34.96490209,98390.56612,-1.22e-06,-1.73e-18,0.155721411,-171.2053296,1.19577644,189
"2132",2016080706,5254,25.74878611,23.25756696,0.096003521,-1.652662756,60.80843577,98477.97875,-3.36e-06,-1.73e-18,0.155917818,-10.44449958,1.65544884,213
"2133",2016080709,5257,25.56222861,23.28800705,-2.602827297,-2.857148058,511.7449658,98690.10982,-0.000274052,0.001081807,0.155917818,132.9934863,3.864971534,491
"2134",2016080710,5258,26.16335833,23.50000053,-2.529263107,-3.10153638,586.8734435,98700.71637,-0.000196615,0.001003427,0.155917818,123.1403856,4.002086928,129
"2135",2016080711,5259,25.44517293,23.73264978,-2.999010343,-3.367155347,565.1715018,98714.61461,-0.00020555,0.000277596,0.155917818,130.9741421,4.509079526,291
"2136",2016080712,5260,25.65611703,23.37606588,-3.287949209,-3.633717899,661.2564347,98753.38339,-0.000163122,0.000113488,0.155917818,132.3873207,4.900460772,723
"2137",2016080713,5261,26.93885225,22.68355384,-3.187352395,-3.833285969,761.3172959,98710.22569,-0.000235839,2.78e-05,0.155917818,124.857269,4.985308076,216
"2138",2016080714,5262,27.23393013,21.88341435,-2.060402186,-3.383668072,627.0468853,98710.22569,-0.000244287,8.16e-07,0.155917818,98.45219208,3.961624262,845
"2139",2016080715,5263,28.86783241,21.70403525,-1.707205444,-3.355360544,640.9626342,98654.63272,-0.000198619,0.000338422,0.155917818,84.71921874,3.764703814,825
"2140",2016080716,5264,28.77882131,20.78757112,-2.212405302,-3.051526414,749.6380066,98628.29921,-0.000225555,6.53e-06,0.155917818,112.9173557,3.76915782,1074
"2141",2016080717,5265,28.21792948,20.90824434,-2.264254761,-2.801948379,764.4649058,98619.88712,-0.000231737,-1.73e-18,0.155917818,122.3388987,3.602466424,1126
"2142",2016080718,5266,26.27065938,21.13980645,-2.56249994,-1.498858523,807.9516211,98665.60502,-0.00018502,-1.73e-18,0.156126501,187.4769397,2.968666841,1079
"2143",2016080719,5267,26.26212407,20.56796762,-2.000575888,-1.449320349,409.7789723,98686.81813,-9.3e-05,-1.73e-18,0.156126501,169.8925869,2.470391337,939
"2144",2016080720,5268,26.56085993,20.52883036,-1.458593935,-1.396479631,159.7924831,98809.70785,-3.35e-05,-1.73e-18,0.156126501,145.2870891,2.019319595,903
"2145",2016080721,5269,26.40478569,20.79626829,-0.835514111,-1.725318744,92.36736633,98861.27764,-2.4e-05,-1.73e-18,0.156126501,81.17672225,1.916979029,910
"2146",2016080722,5270,26.42917229,21.07566483,-0.236807964,-1.743246845,72.73622055,98883.58798,-2.2e-05,-1.73e-18,0.156126501,24.30298675,1.759257677,793
"2147",2016080723,5271,24.89403574,20.63863212,0.262630843,-1.554058201,52.5252519,98891.26858,-2.3e-05,-1.73e-18,0.156126501,-30.13469304,1.576093859,1227
"2148",2016080800,5272,24.63553777,20.55057329,0.399123436,-1.563494044,46.39569584,98866.39804,-1.97e-05,-1.73e-18,0.156126501,-44.98896086,1.613633522,791
"2149",2016080801,5273,23.93564231,20.5179589,0.306503462,-1.649832003,50.53728777,98847.74514,-1.52e-05,-1.73e-18,0.156126501,-33.06320733,1.678061385,481
"2150",2016080802,5274,23.92344901,20.32879549,0.160261398,-1.941399538,65.28135507,98829.82372,-1.52e-05,-1.73e-18,0.156126501,-14.8252807,1.94800305,790
"2151",2016080803,5275,23.45766493,20.18311792,-0.051124858,-2.293828257,94.10683494,98809.3421,-1.33e-05,-1.73e-18,0.156126501,4.011176988,2.294397922,111
"2152",2016080804,5276,22.37368051,19.55909609,-0.260295325,-2.595775219,133.5347902,98838.60156,-1.24e-05,8.16e-07,0.156126501,17.98963825,2.608793331,608
"2153",2016080805,5277,22.41513773,19.51995883,-0.353358457,-2.772225475,191.1857499,98832.01818,-1.18e-05,-1.73e-18,0.156126501,22.82043103,2.794654949,437
"2154",2016080806,5278,24.87330713,20.20812228,-0.549677349,-2.862809563,253.80662,98904.43534,-1.55e-05,-1.73e-18,0.156322908,34.14556561,2.915102705,466
"2155",2016080807,5279,25.62563378,20.29074538,-0.501373152,-3.286478894,481.1800173,98913.57892,-7.29e-05,-1.73e-18,0.156322908,27.25003468,3.324502753,468
"2156",2016080809,5281,26.28407201,18.44150994,-1.795836998,-3.816773245,997.8850273,98901.50939,-0.000347144,-1.73e-18,0.156322908,79.16040638,4.218149894,606
"2157",2016080810,5282,28.48862076,17.18259481,-2.47298207,-3.475195745,1078.397575,98900.04642,-0.000434229,1.1e-05,0.156322908,111.3255196,4.265281442,721
"2158",2016080811,5283,27.88749104,17.64898047,-3.07700611,-2.958583365,1175.559321,98888.70838,-0.000419693,-1.73e-18,0.156322908,144.9029499,4.268627664,944
"2159",2016080812,5284,27.23636879,18.42520275,-3.272438687,-2.568883068,1150.212779,98855.79149,-0.000404595,-1.73e-18,0.156322908,162.9477626,4.160290275,1057
"2160",2016080813,5285,28.34108182,18.83831825,-3.516618618,-2.581149663,1221.862319,98807.51339,-0.000444588,5.84e-05,0.156322908,168.7721487,4.362217336,803
"2161",2016080814,5286,27.66435364,19.22751654,-3.263132374,-2.269766859,1215.981259,98778.98542,-0.000340307,1.88e-05,0.156322908,173.347837,3.974905594,1149
"2162",2016080815,5287,27.50706006,19.92002857,-3.070358744,-2.123511299,1200.7402,98719.73502,-0.000486041,-1.73e-18,0.156322908,173.8294098,3.733149214,846
"2163",2016080816,5288,27.92163228,20.27335104,-3.326947093,-1.912148426,1254.415232,98692.67002,-0.000413099,-1.73e-18,0.156322908,188.8475771,3.83730225,1192
"2164",2016080817,5289,28.00088873,20.62232492,-2.589089406,-1.421956406,1184.50516,98673.65137,-0.000267402,-1.73e-18,0.156322908,192.3406324,2.953869322,1933
"2165",2016080818,5290,26.69498624,21.15937507,-1.639402305,-0.654350614,808.2001166,98696.32745,-0.000189702,-1.73e-18,0.156543866,214.3857187,1.76516703,1808
"2166",2016080819,5291,26.21578953,20.9593402,-1.409403423,-0.958184744,160.4551378,98705.47103,-7.9e-05,-1.73e-18,0.156543866,175.2698448,1.704269935,1750
"2167",2016080820,5292,25.88291242,20.33531837,-0.791641491,-1.711636772,46.06436848,98740.94812,-1.94e-05,-1.73e-18,0.156543866,77.97685196,1.88584111,1829
"2168",2016080821,5293,25.64880105,19.87762988,-0.268272165,-1.59132978,41.83994471,98792.88366,-1.6e-05,-1.73e-18,0.156543866,30.06238645,1.613784503,1879
"2169",2016080822,5294,25.31470461,19.59497191,-0.261181641,-1.468192034,45.8987048,98779.7169,-1.46e-05,-1.73e-18,0.156543866,31.68930279,1.491242334,1955
"2170",2016080823,5295,23.87345648,19.18620499,-0.480544737,-1.632375695,60.97409945,98800.56427,-1.59e-05,-1.73e-18,0.156543866,51.53332694,1.70163852,1937
"2171",2016080900,5296,23.73933018,19.16881065,-0.536825774,-1.698426592,71.65940665,98811.53656,-1.5e-05,-1.73e-18,0.156543866,55.10450222,1.781245295,1503
"2172",2016080901,5297,23.3467059,19.02095879,-0.244784804,-1.782877383,76.96064433,98798.00406,-1.53e-05,-1.73e-18,0.156543866,24.56001404,1.799603113,1137
"2173",2016080902,5298,23.58081727,18.79591956,0.120820357,-1.722487991,74.64135284,98765.08717,-1.6e-05,-1.73e-18,0.156543866,-12.6050822,1.726720139,470
"2174",2016080903,5299,23.40035642,18.77417664,0.289663467,-1.761174945,76.79498065,98737.29069,-1.37e-05,-1.73e-18,0.156543866,-29.34221281,1.784836719,934
"2175",2016080904,5300,23.00285482,18.81657533,0.216099277,-1.705975266,88.06011072,98736.5592,-1.62e-05,2.86e-06,0.156543866,-22.68016536,1.719607661,1511
"2176",2016080905,5301,23.42230436,18.69264068,-0.025864865,-1.645585874,94.0240031,98733.26752,-1.77e-05,7.35e-06,0.156543866,2.828957443,1.64578913,421
"2177",2016080906,5302,24.96597622,19.20468647,-0.23149007,-1.335618446,94.60382597,98746.43427,-2.12e-05,-1.73e-18,0.156727997,30.89081145,1.355530998,832
"2178",2016080907,5303,25.04889066,19.99830309,-0.745109926,-1.370059272,137.1793911,98786.30028,-3.53e-05,4.08e-07,0.156727997,89.65999093,1.559567635,911
"2179",2016080909,5305,23.65885439,20.59623342,-1.527726547,-0.745406495,340.6972188,98835.30987,-7.26e-05,5.31e-05,0.156727997,201.0348557,1.699876244,1043
"2180",2016080910,5306,26.0645926,21.32462127,-1.250752941,-0.554802475,424.7715351,98829.09224,-0.000110804,4.08e-07,0.156727997,207.5937185,1.368279469,1235
"2181",2016080911,5307,25.58539589,21.44312019,-0.964029864,-0.385900894,592.3403449,98787.03177,-0.00015739,-1.73e-18,0.156727997,214.205686,1.038399287,1621
"2182",2016080912,5308,25.81341061,21.62467359,-0.807152013,0.061829835,885.7307177,98738.02218,-0.00026006,-1.73e-18,0.156727997,-268.9817702,0.809516708,1527
