ymdh,time_jjj,t2m,d2m,u10,v10,blh,sp,e,tp,fal,wind_direction,wind_speed,bc
2016053007,3599,22.74069886,13.79504771,-0.267829008,0.338771814,203.6105257,100190.0227,-2.44E-05,-1.73E-18,0.166732481,-120.415617,0.431854975,0
2016053008,3600,22.38221582,13.11558143,0.294095045,0.599201068,441.8348939,100206.8469,-5.49E-05,-1.73E-18,0.166732481,82.12863391,0.667483195,0
2016053009,3601,22.52365811,13.28191478,0.430587638,0.436432784,614.1251185,100151.6197,-9.24E-05,-1.73E-18,0.166732481,140.1581911,0.613089952,0
2016053010,3602,28.18988489,14.7484748,0.219201381,0.636000854,734.8939393,100094.5638,-0.000129592,-1.73E-18,0.166732481,59.74306675,0.67271564,0
2016053011,3603,28.46545349,14.80174496,0.130569828,1.165823414,819.8794059,100094.9295,-0.000162541,-1.73E-18,0.166732481,20.07596796,1.173112404,0
2016053012,3604,28.99586206,15.03982994,0.244018217,1.573451812,915.881507,99986.30376,-0.000187623,-1.73E-18,0.166732481,27.69461258,1.592261126,0
2016053013,3605,33.15255824,15.16050316,0.64862126,1.957018811,1031.763249,99908.03472,-0.000198525,-1.73E-18,0.166732481,57.60712392,2.06170613,0
2016053014,3606,33.98048335,15.39967529,0.894130665,2.397200866,1140.852781,99823.91378,-0.000206973,-1.73E-18,0.166732481,64.26123193,2.558523332,0
2016053015,3607,34.55722647,15.46707834,0.931799075,2.88361855,1219.460196,99753.69108,-0.000214073,-1.73E-18,0.166732481,56.25800266,3.030429913,0
2016053016,3608,35.48635597,15.08440293,1.121470601,3.374282362,1297.984779,99697.36663,-0.000182416,-1.73E-18,0.166732481,57.75709107,3.555766833,0
2016053017,3609,36.10333698,14.5571371,2.113700847,3.34503125,1319.769553,99654.20893,-0.000142648,-1.73E-18,0.166732481,101.4372937,3.956888341,0
2016053018,3610,32.55752517,15.83562086,1.553106269,3.099227552,1103.992613,99695.17217,-9.33E-05,-1.73E-18,0.166634277,83.61876881,3.46660504,0
2016053019,3611,31.91128024,16.10958166,0.786000169,2.060813079,241.7960034,99721.13993,-4.06E-05,-1.73E-18,0.166634277,65.58702422,2.205617105,0
2016053020,3612,31.71009078,15.44968401,0.495288672,2.153756129,94.0240031,99747.47345,-1.18E-05,-1.73E-18,0.166634277,40.68633775,2.20997202,0
2016053021,3613,31.54426189,14.36579939,0.390260281,2.545343594,111.7500166,99796.48304,-9.05E-06,-1.73E-18,0.166634277,27.3849205,2.575087785,0
2016053022,3614,31.36014305,12.87532215,0.912300133,3.056294468,194.6646872,99837.08053,-9.63E-06,-1.73E-18,0.166634277,52.21421082,3.189549719,0
2016053023,3615,29.04707393,12.5035182,1.406864205,3.131309417,271.3669698,99881.7012,-1.00E-05,-1.73E-18,0.166634277,76.00731364,3.432836372,0
2016053100,3616,28.06307457,13.15798013,1.285438976,3.245954904,257.6997164,99899.98837,-9.41E-06,-1.73E-18,0.166634277,67.87156081,3.491214201,0
2016053101,3617,27.45828686,13.26234615,0.953070648,3.205852573,224.4013173,99886.82161,-8.64E-06,-1.73E-18,0.166634277,52.01450814,3.344523042,0
2016053102,3618,27.37537241,14.34514362,0.302515042,2.740665535,178.843806,99939.85438,-7.48E-06,-1.73E-18,0.166634277,19.78831897,2.757310814,0
2016053103,3619,25.55247397,15.11375588,-2.139727427,1.548446829,82.34471384,100013.7345,-4.54E-06,-1.73E-18,0.166634277,-169.9854193,2.641234758,0
2016053104,3620,24.82941125,13.45150956,-4.443704673,-0.446762078,239.4767119,100183.0736,-4.24E-06,-1.73E-18,0.166622002,264.7070693,4.466106534,0
2016053105,3621,24.17706967,10.5227381,-6.070093688,0.255264608,568.153448,100288.0419,-4.72E-06,-1.73E-18,0.166622002,-275.1782871,6.075458616,0
2016053106,3622,26.00240677,9.589966784,-6.990089218,1.821614471,806.957639,100416.4178,-1.55E-05,-1.73E-18,0.166511523,-236.8560086,7.223546674,0
2016053107,3623,25.01353009,6.096966517,-7.154057593,1.916916481,901.7172625,100578.442,-4.07E-05,-1.73E-18,0.166511523,-235.6196245,7.406423485,0
2016053108,3624,24.42459367,5.322918527,-6.588588279,1.591851705,974.3607851,100645.0073,-6.57E-05,-1.73E-18,0.166511523,-240.0717676,6.778162535,0
2016053109,3625,24.2148689,5.772996993,-5.743486411,1.54655966,1080.634034,100687.0678,-8.51E-05,-1.73E-18,0.166511523,-235.3973793,5.948065479,0
2016053110,3626,25.64148507,3.923761558,-4.914338224,1.365863276,1274.791864,100706.4522,-0.000100445,-1.73E-18,0.166511523,-233.9467469,5.100617871,0
2016053111,3627,26.15604235,4.518430448,-4.559812008,1.367750444,1477.150046,100725.1051,-0.000122417,-1.73E-18,0.166511523,-230.2881113,4.760527999,0
2016053112,3628,26.3486965,5.687112455,-4.137925811,2.087705231,1691.021854,100711.2068,-0.000103985,-1.73E-18,0.166511523,-198.6357179,4.634753839,0
2016053113,3629,27.21198219,7.032999268,-3.734652241,2.392482945,1857.928009,100697.6743,-0.000118465,-1.73E-18,0.166511523,-180.1881561,4.435267974,0
2016053114,3630,27.33879251,7.312395803,-3.462996528,2.440605742,1873.169067,100691.4567,-0.000105184,-1.73E-18,0.166511523,-172.2380724,4.236614372,0
2016053115,3631,27.47901547,7.498297778,-3.08897137,2.662348042,1798.95174,100679.0214,-7.58E-05,-1.73E-18,0.166511523,-154.6993615,4.077970233,0
2016053116,3632,26.33162588,6.306785705,-2.777431458,2.542041049,1624.342224,100671.3408,-6.66E-05,-1.73E-18,0.166511523,-149.3316035,3.765115961,0
2016053117,3633,25.93290495,5.652323781,-2.636950445,2.254719644,1416.931299,100676.827,-6.11E-05,-1.73E-18,0.166511523,-155.4081899,3.469476664,0
2016053118,3634,24.5879839,5.372927246,-1.752407536,1.310663597,812.093213,100707.9151,-4.24E-05,-1.73E-18,0.166401044,-167.1528001,2.188326127,0
2016053119,3635,24.28680937,4.973944644,-0.854569895,0.771876987,295.5538667,100757.2905,-2.52E-05,-1.73E-18,0.166401044,-150.5154772,1.151557115,0
2016053120,3636,23.79907735,4.353184248,-0.593106811,1.204510368,140.7411601,100803.7398,-9.30E-06,-1.73E-18,0.166401044,-82.35955638,1.342617189,0
2016053121,3637,23.70884692,4.009646096,-0.273146901,1.493718942,130.1386848,100856.0411,-7.14E-06,-1.73E-18,0.166401044,-32.55575911,1.518487902,0
2016053122,3638,22.81995531,4.037911893,0.24534769,1.961736733,80.02542236,100923.7036,-6.26E-06,-1.73E-18,0.166401044,22.39569767,1.9770196,0
2016053123,3639,19.79479743,5.030476239,0.274152945,1.811235044,41.34295367,100893.3469,-4.91E-06,-1.73E-18,0.166401044,27.0399842,1.831865776,0
2016060100,3640,20.31179338,4.921761634,0.027757225,2.010803114,37.28419358,100921.8749,-4.01E-06,-1.73E-18,0.166401044,2.484571034,2.010994686,0
2016060101,3641,20.23253692,4.627145054,0.65260968,1.629595075,30.07782361,100926.6296,-3.26E-06,-1.73E-18,0.166401044,68.56461356,1.755414339,0
2016060102,3642,20.87390453,3.769386818,1.166672693,0.838399677,23.11994915,100943.088,-2.81E-06,-1.73E-18,0.166401044,170.5823457,1.43667644,0
2016060103,3643,20.71661096,4.532563347,1.447634719,0.06513238,22.20879893,100925.5323,-2.93E-06,-1.73E-18,0.166401044,274.6501873,1.449099206,0
2016060104,3644,18.39744518,5.980641889,1.4436463,-0.909118363,25.77056799,100933.5787,-2.95E-06,-1.73E-18,0.166401044,-181.5835403,1.706051241,0
2016060105,3645,17.77680618,6.594879409,0.851587519,-1.48942268,28.17269132,100977.8336,-3.62E-06,-1.73E-18,0.166401044,-93.49082996,1.715686808,0
2016060106,3646,22.97968755,5.75451551,0.04459722,-1.432335833,38.77516667,101004.5329,-1.08E-05,-1.73E-18,0.16627829,-5.602671433,1.433029954,0
2016060107,3647,23.08089194,6.547044982,-0.211991129,-0.770411478,114.8147946,101087.5566,-3.21E-05,-1.73E-18,0.16627829,48.3337142,0.799045733,0
2016060108,3648,23.55033402,5.868665846,-0.315246889,-1.282305936,497.4150577,101086.8251,-6.97E-05,-1.73E-18,0.16627829,43.3913546,1.320488211,0
2016060109,3649,23.34426724,7.890757503,-0.484533157,-1.453566478,952.9901707,101091.5798,-0.00010554,-1.73E-18,0.16627829,57.91632547,1.532197078,0
2016060110,3650,28.02527534,7.795088651,-0.798732016,-0.88175442,1355.635739,101072.9269,-0.000137853,-1.73E-18,0.16627829,132.486211,1.189732613,0
2016060111,3651,28.09599648,8.36801462,-1.0801372,-0.190578953,1634.779035,101020.6256,-0.000170633,-1.73E-18,0.16627829,251.3077561,1.096821183,0
2016060112,3652,28.19598154,8.98225214,-1.266706621,0.290177225,1912.431359,100956.6205,-0.00019313,-1.73E-18,0.16627829,-242.2083307,1.299518559,0
2016060113,3653,30.56635918,8.228859926,-1.145281392,0.749702757,2081.739637,100856.7726,-0.000202515,-1.73E-18,0.16627829,-178.4147768,1.368840272,0
2016060114,3654,30.73462673,8.675676953,-1.13375929,1.074767533,2174.179969,100798.9852,-0.000197738,-1.73E-18,0.16627829,-146.1784899,1.562221296,0
2016060115,3655,30.98215073,8.928981984,-0.750870977,1.421534747,2293.540649,100740.4663,-0.0001918,-1.73E-18,0.16627829,-87.47302485,1.607659249,0
2016060116,3656,30.74925869,8.340835969,-0.536825774,1.741881601,2337.772851,100702.0632,-0.00014971,-1.73E-18,0.16627829,-53.81118785,1.82272692,0
2016060117,3657,31.00287934,8.311483026,-0.232376386,2.260381149,2302.900646,100653.0536,-0.000116835,-1.73E-18,0.16627829,-18.43995303,2.272294375,0
2016060118,3658,27.49974408,9.114883959,0.980989588,3.268129134,1303.368849,100683.4103,-7.59E-05,-1.73E-18,0.166155535,52.49005589,3.412185312,0
2016060119,3659,27.41561031,8.239731386,0.847599099,3.465338243,652.5590916,100782.8925,-3.76E-05,-1.73E-18,0.166155535,43.17907053,3.567491187,0
2016060120,3660,27.15711233,6.61662233,0.724844397,3.740864845,423.7775531,100796.7907,-1.11E-05,-1.73E-18,0.166155535,34.45058517,3.810442125,0
2016060121,3661,26.83155121,4.412977281,0.797965429,3.746998143,341.5255372,100861.893,-7.91E-06,-1.73E-18,0.166155535,37.76880211,3.831023872,0
2016060122,3662,25.3671358,3.112750603,1.119254812,3.353523509,277.6621896,100919.6804,-7.63E-06,-1.73E-18,0.166155535,57.98338054,3.535371446,0
2016060123,3663,21.73597089,3.368229925,1.282780029,2.524584741,206.0954809,100907.6109,-7.16E-06,-1.73E-18,0.166155535,84.62136952,2.831793198,0
2016060200,3664,21.44211234,3.907454367,1.235805305,1.844260493,141.6523104,100897.3701,-6.50E-06,-1.73E-18,0.166155535,106.2653705,2.220025117,0
2016060201,3665,19.94111704,4.923935926,1.16534322,1.443708977,81.93055465,100866.6477,-5.81E-06,-1.73E-18,0.166155535,122.2394336,1.85534914,0
2016060202,3666,19.15464915,5.273996955,1.335958961,1.801327409,54.34755235,100838.1197,-4.71E-06,-1.73E-18,0.166155535,114.8647073,2.242669566,0
2016060203,3667,18.50474623,6.438330377,0.985864323,1.628651491,35.13056577,100829.3419,-3.68E-06,-1.73E-18,0.166155535,97.97870359,1.903794669,0
2016060204,3668,17.75363891,6.133929483,0.096889837,1.325760945,22.12596709,100810.3232,-3.00E-06,-1.73E-18,0.166155535,13.13149274,1.329296702,0
2016060205,3669,16.93424911,5.150062305,-0.527962618,1.052121511,21.54614422,100833.365,-2.81E-06,-1.73E-18,0.166155535,-83.71668235,1.177159378,0
2016060206,3670,22.77240144,4.993513273,-0.495168943,1.120531369,29.16667338,100842.8744,-9.15E-06,-1.73E-18,0.166057332,-74.89838881,1.22506442,0
2016060207,3671,23.31256465,6.152410965,-0.145074305,0.893599356,88.72276543,100880.1802,-3.27E-05,-1.73E-18,0.166057332,-28.96993259,0.905299046,0
2016060208,3672,23.90637839,8.32670307,0.038393011,1.046460005,249.9963554,100875.4255,-6.74E-05,-1.73E-18,0.166057332,6.600963056,1.047164059,0
2016060209,3673,24.45873491,9.521476582,0.4141908,1.549862205,634.5845826,100853.8467,-0.000107357,-1.73E-18,0.166057332,47.00537498,1.604252746,0
2016060210,3674,29.92743023,8.525650798,1.098426397,2.608563739,1410.387584,100786.1842,-0.000143772,-1.73E-18,0.166057332,71.7389501,2.830396674,0
2016060211,3675,30.24567537,7.36566596,1.302278971,3.616783516,1719.598838,100721.0819,-0.000172038,-1.73E-18,0.166057332,62.21044187,3.844093329,0
2016060212,3676,30.37492436,6.906890326,1.275689505,3.848433451,1858.176504,100649.3962,-0.000193149,-1.73E-18,0.166057332,57.61514752,4.05435861,0
2016060213,3677,32.57215713,4.865230039,1.011124316,3.812105457,2013.569034,100521.3861,-0.000203883,-1.73E-18,0.166057332,46.66865905,3.943921956,0
2016060214,3678,32.619711,4.611925009,0.843167521,3.947038005,2058.960881,100412.7604,-0.000200979,-1.73E-18,0.166057332,37.88227164,4.036092229,0
2016060215,3679,32.76481128,4.328179889,0.861780148,4.261251562,2126.882989,100367.7739,-0.000187792,-1.73E-18,0.166057332,35.91810189,4.347519971,0
2016060216,3680,32.29536921,3.982467445,0.8077149,4.348533106,2136.905642,100309.255,-0.000159656,-1.73E-18,0.166057332,33.05722761,4.422911205,0
2016060217,3681,32.00272999,3.326918375,0.670335991,4.188123782,2058.87805,100279.2641,-0.000124085,-1.73E-18,0.166057332,28.56784469,4.24143032,0
2016060218,3682,28.37888105,4.361881417,0.701800193,3.437502507,1346.855564,100320.9588,-8.62E-05,-1.73E-18,0.165946853,36.25060536,3.508410894,0
2016060219,3683,28.30815991,2.35066122,0.306503462,2.772275608,344.8388108,100349.8525,-4.16E-05,-1.73E-18,0.165946853,19.82034669,2.789167693,0
2016060220,3684,28.09721581,0.784083758,0.112843517,2.931269555,200.8770751,100404.714,-1.12E-05,-1.73E-18,0.165946853,6.925943742,2.933440789,0
2016060221,3685,28.07892586,1.410279884,-0.15615325,2.919474751,175.1992051,100436.8994,-7.46E-06,-1.73E-18,0.165946853,-9.618451782,2.923647835,0
2016060222,3686,26.0889792,1.875578395,-0.375516346,2.699147828,158.5500055,100470.182,-6.73E-06,-1.73E-18,0.165946853,-24.88260877,2.725144312,0
2016060223,3687,22.77118211,5.168543788,-0.565187871,2.509015601,146.7050525,100462.5014,-6.04E-06,-1.73E-18,0.165946853,-39.88162115,2.571885809,0
2016060300,3688,22.24687018,6.482903365,-0.480544737,2.349078069,141.4866467,100426.6586,-5.47E-06,-1.73E-18,0.165946853,-36.32100939,2.397726219,0
2016060301,3689,20.86780788,7.511343531,-0.325439518,1.969285407,128.2335525,100383.8666,-5.01E-06,-1.73E-18,0.165946853,-29.47994085,1.995994963,0
2016060302,3690,20.73977823,8.260387161,-0.462375268,2.186781577,87.97727888,100362.2878,-4.31E-06,-1.73E-18,0.165946853,-37.50694612,2.235129651,0
2016060303,3691,20.50444753,8.350620284,-1.225492948,0.667139135,42.75109493,100354.9729,-3.19E-06,-1.73E-18,0.165946853,-193.0094651,1.395316305,0
2016060304,3692,19.0351548,8.407151878,-1.353565544,-0.360895911,41.26012183,100342.9034,-2.95E-06,-1.73E-18,0.165946853,235.8417245,1.400851719,0
2016060305,3693,18.85957128,8.294088689,-1.414721316,-0.736914237,53.35357029,100348.7553,-3.21E-06,-1.73E-18,0.165946853,196.3038051,1.595142311,0
2016060306,3694,21.93472169,9.23012144,-1.49138761,-0.927990048,64.86719587,100412.3946,-7.97E-06,-1.73E-18,0.165836374,182.5541099,1.756531393,0
2016060307,3695,22.11518254,9.832400353,-1.233912946,-0.538761543,111.7500166,100398.8621,-1.82E-05,-1.73E-18,0.165836374,208.6411713,1.34640453,0
2016060308,3696,22.82849062,10.33574898,-1.138634025,-0.321737164,237.3230841,100413.4918,-3.58E-05,-1.73E-18,0.165836374,233.1740641,1.183216906,0
2016060309,3697,23.36011853,10.30748318,-0.741564663,0.020312128,450.9463962,100391.1815,-6.19E-05,-1.73E-18,0.165836374,-277.8142082,0.741842795,0
2016060310,3698,27.19125357,10.93150501,-0.679522576,0.223182743,652.393428,100384.2324,-8.58E-05,-1.73E-18,0.165836374,-225.6220361,0.715235253,0
2016060311,3699,27.20222755,10.81626753,-0.476113159,0.721395229,799.9169327,100352.7785,-9.47E-05,-1.73E-18,0.165836374,-105.0058043,0.864346469,0
2016060312,3700,27.14979635,11.22177301,-0.055556436,1.473431881,968.6453882,100318.7643,-9.13E-05,-1.73E-18,0.165836374,-6.783770279,1.474478899,0
2016060313,3701,28.56056123,10.18463567,0.375192916,2.070720714,1186.493124,100270.4862,-0.000106252,-1.73E-18,0.165836374,32.26408186,2.104436742,0
2016060314,3702,29.43604021,10.73038299,0.720855977,2.698204244,1562.218345,100235.7406,-0.000108706,-1.73E-18,0.165836374,46.99155722,2.792837174,0
2016060315,3703,30.28591327,11.52508676,1.187057951,3.741336638,1710.23884,100214.8933,-8.18E-05,-1.73E-18,0.165836374,55.30234929,3.925137757,0
2016060316,3704,29.08975048,11.0184767,2.0596356,4.284841168,1596.013735,100158.5688,-6.94E-05,-1.73E-18,0.165836374,80.65298574,4.754152148,0
2016060317,3705,28.14111169,12.60570993,2.394219716,3.617255308,1201.485687,100129.6751,-4.97E-05,-1.73E-18,0.165836374,105.2437226,4.337836328,0
2016060318,3706,26.18408695,13.94398672,2.01177456,3.151596478,1095.792261,100187.0968,-3.09E-05,-1.73E-18,0.165725895,102.2636092,3.738956705,0
2016060319,3707,26.28163335,13.87006079,1.258849509,2.707168294,756.4302174,100172.1013,-2.12E-05,-1.73E-18,0.165725895,78.34726964,2.985542205,0
2016060320,3708,26.49257745,13.92985383,0.780682276,2.408523877,323.8823556,100218.185,-6.56E-06,-1.73E-18,0.165725895,56.42056887,2.53188706,0
2016060321,3709,26.32187124,13.90267517,0.963706435,2.474102983,246.2689227,100259.1482,-4.43E-06,-1.73E-18,0.165725895,66.85869855,2.655167728,0
2016060322,3710,25.61587914,14.377758,1.470235766,2.582615172,263.8292725,100286.9447,-4.03E-06,-1.73E-18,0.165725895,93.15472827,2.971783023,0
2016060323,3711,23.34182858,15.06809574,1.588115732,2.291991222,222.3305213,100276.7039,-3.83E-06,-1.73E-18,0.165725895,109.069827,2.78842883,0
2016060400,3712,23.47717421,15.00612842,1.474667343,2.048546484,178.0154876,100239.0323,-3.66E-06,-1.73E-18,0.165725895,112.3075909,2.52412093,0
2016060401,3713,23.0833306,15.05178855,1.120584285,1.8857782,137.1793911,100179.4162,-3.43E-06,-1.73E-18,0.165725895,96.50976969,2.193597174,0
2016060402,3714,23.22233423,14.47233971,0.860893832,1.999951895,119.5362094,100186.3653,-3.34E-06,-1.73E-18,0.165725895,73.16710352,2.177371299,0
2016060403,3715,23.08698859,13.78961198,0.770046489,2.309447531,125.41727,100182.7079,-3.02E-06,-1.73E-18,0.165725895,57.93127834,2.434444391,0
2016060404,3716,22.23833487,13.59283855,0.874188565,2.534492375,154.4912454,100239.7638,-2.80E-06,-1.73E-18,0.165725895,59.78502814,2.68101795,0
2016060405,3717,21.66159175,12.99708251,0.844940152,2.340114019,163.7684113,100254.0278,-2.72E-06,-1.73E-18,0.165725895,62.37012142,2.487982613,0
2016060406,3718,23.27598475,12.40458791,1.259735825,1.71498945,156.3963777,100321.6903,-7.89E-06,-1.73E-18,0.16560314,114.0364614,2.127938712,0
2016060407,3719,23.58569459,13.09057707,0.689391775,1.223853845,186.547167,100323.519,-2.17E-05,-1.73E-18,0.16560314,92.33888525,1.404663395,0
2016060408,3720,23.65885439,13.24277752,0.691607564,1.46210887,346.8267749,100341.4404,-4.35E-05,-1.73E-18,0.16560314,79.52977024,1.617431102,0
2016060409,3721,24.08318125,13.60044857,0.648178103,1.87917311,687.9282868,100327.1764,-7.90E-05,-1.73E-18,0.16560314,59.78674438,1.987819517,0
2016060410,3722,28.33742383,12.74269034,0.74611597,2.229242869,1327.472914,100363.385,-0.000106551,-1.73E-18,0.16560314,58.13556532,2.350789827,0
2016060411,3723,28.30937924,12.14910859,1.07981377,2.587804886,1698.476719,100351.6812,-0.000132046,-1.73E-18,0.16560314,71.15494186,2.804056331,0
2016060412,3724,28.81052389,11.81535475,1.193705317,2.923249088,1896.693309,100320.9588,-0.000159226,-1.73E-18,0.16560314,69.7829134,3.157580976,0
2016060413,3725,30.92606155,9.857404712,0.858678043,2.926551633,2064.013624,100288.0419,-0.00017335,-1.73E-18,0.16560314,51.37191871,3.049923351,0
2016060414,3726,31.23821004,9.564962424,0.559989706,2.906736364,2222.470931,100267.5603,-0.000172956,-1.73E-18,0.16560314,34.25772076,2.960186609,0
2016060415,3727,31.73325805,9.113796813,0.440337109,3.097340384,2487.946974,100250.3704,-0.000141674,-1.73E-18,0.16560314,25.41957552,3.128484333,0
2016060416,3728,31.57352581,8.635452549,0.231609799,3.141688844,2566.885716,100212.6988,-0.000122155,-1.73E-18,0.16560314,13.24589588,3.150214578,0
2016060417,3729,31.83202378,7.829877324,0.324229773,3.347390211,2501.448564,100233.9119,-0.000103255,-1.73E-18,0.16560314,17.38066421,3.363056076,0
2016060418,3730,28.35937177,10.86627625,0.486868674,3.320026268,2418.533893,100275.2409,-7.01E-05,-1.73E-18,0.165492661,26.20947226,3.355535058,0
2016060419,3731,28.15574365,10.05852673,0.46382447,3.3959848,595.3222911,100304.5004,-3.48E-05,-1.73E-18,0.165492661,24.43326697,3.427513078,0
2016060420,3732,27.90700032,10.40750062,0.640201263,3.642732083,430.8182594,100411.2974,-8.88E-06,-1.73E-18,0.165492661,31.3147651,3.698561164,0
2016060421,3733,27.35586313,10.6194941,0.885710667,3.154427231,358.0090731,100483.7145,-5.38E-06,-1.73E-18,0.165492661,49.27229315,3.276414892,0
2016060422,3734,26.26456273,11.91754648,0.737695972,2.255191436,201.2084024,100570.0299,-4.61E-06,-1.73E-18,0.165492661,56.90506634,2.372779754,0
2016060423,3735,23.38938245,12.67311299,0.219644539,1.727727837,102.4728507,100597.8264,-3.96E-06,-1.73E-18,0.165492661,22.7611472,1.741633487,0
2016060500,3736,23.23696619,12.77095613,-0.640524692,2.13865878,77.29197168,100610.9932,-3.56E-06,-1.73E-18,0.165492661,-52.3793638,2.232517247,0
2016060501,3737,21.93716035,12.83835919,-1.591098108,1.6640359,97.75143585,100635.1322,-3.11E-06,-1.73E-18,0.165492661,-137.339084,2.302305077,0
2016060502,3738,21.3104247,12.42959227,-1.765259112,1.247915244,106.0346197,100645.7388,-2.55E-06,-1.73E-18,0.165492661,-171.9781646,2.161812246,0
2016060503,3739,21.30798604,11.802309,-2.03780114,0.412371386,85.82365107,100665.1232,-1.56E-06,-1.73E-18,0.165492661,-246.8036973,2.079106454,0
2016060504,3740,19.24731823,11.56748545,-2.102502175,-0.457613297,98.33125872,100674.9982,-1.47E-06,-1.73E-18,0.165492661,244.1676519,2.151726127,0
2016060505,3741,18.78885013,11.18481004,-2.207087408,-0.894021015,128.1507207,100692.5539,-1.45E-06,-1.73E-18,0.165492661,213.4671167,2.381282932,0
2016060506,3742,22.25540549,12.79813478,-2.228802139,-1.166245073,183.6480526,100720.3504,-6.07E-06,-1.73E-18,0.165369907,195.9684501,2.515489325,0
2016060507,3743,22.16151708,12.18172297,-2.137068481,-0.432136522,286.4423645,100811.4205,-2.02E-05,-1.73E-18,0.165369907,246.8298088,2.180321918,0
2016060508,3744,22.46756892,12.51873825,-1.937647484,-0.03016963,489.2975375,100834.4623,-4.18E-05,-1.73E-18,0.165369907,279.9409227,1.937882344,0
2016060509,3745,22.99675817,12.71768598,-1.752407536,0.009932701,671.5275827,100829.7076,-6.98E-05,-1.73E-18,0.165369907,-281.7231041,1.752435686,0
2016060510,3746,28.34108182,12.51547681,-1.738226488,0.330751348,886.1448769,100790.9388,-0.000100969,-1.73E-18,0.165369907,-248.8973859,1.769414529,0
2016060511,3747,29.26777267,12.8361849,-1.542350754,1.032306241,1475.576241,100753.2673,-0.000129948,-1.73E-18,0.165369907,-176.574238,1.855936966,0
2016060512,3748,30.03716993,13.01012826,-1.127555081,1.671584574,1966.686213,100642.4471,-0.000149766,-1.73E-18,0.165369907,-106.8183724,2.016327218,0
2016060513,3749,32.00882664,11.18698433,-0.962700391,2.085818062,2313.006131,100586.4884,-0.00015207,-1.73E-18,0.165369907,-77.83447607,2.297265555,0
2016060514,3750,32.04418721,10.93041787,-0.903760407,2.516564275,2527.457761,100511.511,-0.000134406,-1.73E-18,0.165369907,-62.06048901,2.673925695,0
2016060515,3751,32.45632077,10.44663787,-0.993278277,3.001566582,2622.300217,100488.8349,-0.000133638,-1.73E-18,0.165369907,-57.52384977,3.161645723,0
2016060516,3752,31.39550362,11.3891935,-0.939213029,3.292190532,2440.649994,100436.5337,-0.000116498,-1.73E-18,0.165369907,-50.0225138,3.423541969,0
2016060517,3753,31.34916908,10.5086052,-0.919714087,3.903161337,2266.040478,100415.3206,-8.62E-05,1.92E-05,0.165369907,-41.65413521,4.010055165,0
2016060518,3754,27.81920856,13.06339842,-1.33052134,3.672926779,1559.31923,100483.7145,-4.98E-05,-1.73E-18,0.165259428,-62.55843768,3.906491797,0
2016060519,3755,27.95333486,12.77095613,-2.051982189,2.805772849,1014.617059,100536.0158,-2.68E-05,-1.73E-18,0.165259428,-113.6615905,3.476059865,0
2016060520,3756,27.56436857,11.74360311,-1.787417,2.905320988,557.3024771,100581.368,-6.75E-06,-1.73E-18,0.165259428,-99.27664713,3.411121454,0
2016060521,3757,27.14979635,10.88584488,-1.400983425,2.63309693,357.6777458,100671.3408,-3.69E-06,-1.73E-18,0.165259428,-88.01473369,2.98260859,0
2016060522,3758,25.98777481,11.70772729,-1.419152894,2.258493981,236.1634384,100681.2159,-3.19E-06,-1.73E-18,0.165259428,-100.9824534,2.667356369,0
2016060523,3759,22.62242384,13.21994745,-1.443969729,1.968341822,168.6554898,100688.5307,-2.70E-06,-1.73E-18,0.165259428,-113.9256535,2.441191944,0
2016060600,3760,21.95666963,13.85592789,-1.241446628,1.693287012,143.0604516,100670.2436,-2.16E-06,-1.73E-18,0.165259428,-113.8742453,2.099621546,0
2016060601,3761,20.86536922,14.48429831,-1.270695041,1.500324032,121.275678,100665.4889,-1.71E-06,-1.73E-18,0.165259428,-126.4894214,1.966122602,0
2016060602,3762,20.60809058,14.92567961,-1.43776552,0.863876452,83.83568694,100640.9841,-1.33E-06,-1.73E-18,0.165259428,-185.3558273,1.677334855,0
2016060603,3763,20.59101996,15.03982994,-1.196687693,0.036824852,60.89126761,100687.4335,-1.20E-06,-1.73E-18,0.165259428,-277.2060692,1.197254152,0
2016060604,3764,19.36803191,14.90611098,-1.493603399,-0.355706198,60.47710842,100705.3549,-1.03E-06,-1.73E-18,0.165259428,240.6597194,1.535375528,0
2016060605,3765,19.58385333,15.01917417,-1.633198096,0.069850301,103.301169,100709.3781,-1.07E-06,-1.73E-18,0.165259428,-275.0496019,1.634691129,0
2016060606,3766,23.42352369,15.82148796,-1.599961264,-0.357121574,163.6027476,100785.8184,-4.80E-06,-1.73E-18,0.165148949,243.2141505,1.63933275,0
2016060607,3767,22.77118211,15.97151411,-1.753293852,-0.337306305,311.2919161,100786.5499,-1.62E-05,-1.73E-18,0.165148949,248.5321402,1.785445287,0
2016060608,3768,22.64559111,16.35962525,-1.520192865,-0.124528055,440.8409119,100837.0225,-3.67E-05,-1.73E-18,0.165148949,268.0313147,1.525284755,0
2016060609,3769,22.54194806,16.44768408,-1.208209795,0.379345937,601.1205198,100749.2441,-5.97E-05,-1.73E-18,0.165148949,-227.9825203,1.266362606,0
2016060610,3770,28.10209313,16.34114377,-0.823105693,1.306417468,828.2454216,100755.096,-9.20E-05,-1.73E-18,0.165148949,-101.199797,1.544095069,0
2016060611,3771,28.61665041,15.76604351,-0.021876445,2.091479568,1155.099857,100677.5584,-0.000114906,-1.73E-18,0.165148949,-1.88269425,2.091593976,0
