"","t2m","rh","blh","sp","e","tp","fal","wind_direction","wind_speed","bc"
"179",-4.129677673,0.408131087251326,25.68773615,95820.85431,-1.22e-06,-1.73e-18,0.107417554,47.6616848,1.069583106,6830
"180",-3.988235386,0.420010192724024,24.44525857,95789.40039,-1.13e-06,-1.73e-18,0.107417554,207.595799,0.815735494,1768
"181",-3.766317315,0.408513985295778,30.16065544,95814.63667,-1.09e-06,-1.73e-18,0.107417554,-255.527945,1.002172294,4229
"182",-4.714956101,0.445953366672747,36.29021151,95786.47445,-1.2e-06,-1.73e-18,0.107417554,-200.0551318,1.312985044,3448
"183",-6.075728448,0.501952798399841,37.03569806,95770.74749,-1.22e-06,-1.73e-18,0.10742983,-181.9834865,1.305162353,4547
"184",-8.243697295,0.562676102631272,38.69233483,95746.97418,-1.22e-06,-1.73e-18,0.10742983,-195.3251156,1.055135378,4370
"185",-8.437570774,0.528631329401509,38.1953438,95759.77519,-1.3e-06,-1.73e-18,0.10742983,-192.765574,1.054133625,5679
"186",-8.893600216,0.523886907984911,37.78118461,95722.83513,-1.26e-06,-1.73e-18,0.10742983,-183.1254171,1.161456305,13251
"187",-8.898477537,0.483791349456345,36.12454783,95714.42303,-1.17e-06,-1.73e-18,0.10742983,-166.2355556,1.219718156,8476
"188",-9.211845362,0.472887836553428,34.21941554,95695.40439,-9.6e-07,-1.73e-18,0.10742983,-149.3163257,1.327540172,10645
"189",-9.931250097,0.489238173905558,33.22543348,95670.89959,-1.02e-06,-1.73e-18,0.10742983,-136.8002404,1.463830107,8413
"190",-9.715428677,0.47880358264612,32.56277877,95640.90865,-1.03e-06,-1.73e-18,0.10742983,-124.0442193,1.56853957,5024
"191",-9.972707319,0.474786874464337,33.30826532,95611.64919,-1.02e-06,-1.73e-18,0.107466656,-120.3964661,1.746358841,5538
"192",-9.911740816,0.475860336424546,32.72844245,95612.38068,-9.97e-07,-1.73e-18,0.107466656,-108.8529684,1.726211711,3185
"193",-9.710551356,0.49038030971133,32.72844245,95638.71419,-1.22e-06,-1.73e-18,0.107466656,-105.9920009,1.854044101,2750
"194",-9.5703284,0.561379158226177,41.17729,95704.18222,-8.19e-06,-1.73e-18,0.107466656,-102.0157659,2.13007208,3142
"195",-1.441054891,0.384004398183462,117.6310771,95710.03411,-2.33e-05,-1.73e-18,0.107466656,-95.34785964,1.195096327,12530
"196",-1.176460268,0.348430203964577,386.5860575,95703.81648,-4.37e-05,-1.73e-18,0.107466656,-164.9760389,0.344941262,8367
"197",-1.671508272,0.370836979763618,682.3785536,95631.76507,-5.65e-05,-1.73e-18,0.107466656,7.748394749,0.583228626,7525
"198",2.223031939,0.260979340965511,897.906998,95543.98669,-6.08e-05,-1.73e-18,0.107466656,12.7836973,1.159310074,5655
"199",2.155968786,0.260581108461046,997.4708681,95485.10204,-5.74e-05,-1.73e-18,0.107466656,5.67935261,1.582259803,4263
"200",1.860890911,0.268644558037807,705.8199639,95474.12974,-4.78e-05,-1.73e-18,0.107466656,-15.80535712,1.851393181,2398
"201",0.112371606,0.352518349789102,308.6412972,95553.86176,-2.84e-05,-1.73e-18,0.107466656,-56.345866,1.498607073,4262
"202",0.246497912,0.410054928859971,62.7963999,95563.37108,-6.52e-06,-1.73e-18,0.107466656,-88.40644013,1.624937524,9074
"203",-1.186214908,0.458998993052541,18.7298617,95595.19074,-6.04e-07,-1.73e-18,0.107528033,131.6350793,0.813290418,11930
"204",-1.43495824,0.473034497316574,15.66508367,95638.71419,-3.6e-07,-1.73e-18,0.107528033,-202.0156056,0.572269051,15432
"205",-1.769054677,0.482143230548161,16.74189757,95654.80689,-6.22e-07,-1.73e-18,0.107528033,-171.801278,0.926309291,4616
