,0,1
1191,2016082006,78
1192,2016082007,3956
1193,2016082008,4159
1194,2016082009,308
1195,2016082010,2752
1196,2016082011,5684
1197,2016082012,3497
1198,2016082013,7814
1199,2016082014,17738
1200,2016082015,10450
1201,2016082016,8482
1202,2016082017,10636
1203,2016082018,-3728
1204,2016082019,8741
1205,2016082020,8531
1206,2016082021,-2196
1207,2016082022,8157
1208,2016082023,12408
1209,2016082100,9307
1210,2016082101,10270
1211,2016082102,8287
1212,2016082103,-6331
1213,2016082104,687
1214,2016082105,1349
1215,2016082106,2871
1216,2016082107,469
1217,2016082108,-365
1218,2016082109,2452
1219,2016082110,4421
1220,2016082111,6368
1221,2016082112,8036
1222,2016082113,8486
1223,2016082114,5780
1224,2016082115,6449
1225,2016082116,-6351
1226,2016082117,2663
1227,2016082118,728
1228,2016082119,6130
1229,2016082120,6102
1230,2016082121,-2392
1231,2016082122,13282
1232,2016082123,486
1233,2016082200,9975
1234,2016082201,3364
1235,2016082202,1576
1236,2016082203,2541
1237,2016082204,-529
1238,2016082205,2353
1239,2016082206,1307
1240,2016082207,2570
1241,2016082208,2976
1242,2016082209,2751
1243,2016082210,4263
1244,2016082211,-877
1245,2016082212,-2207
1246,2016082213,4843
1247,2016082214,7403
1248,2016082215,2608
1249,2016082216,8377
1250,2016082217,1897
1251,2016082218,7637
1252,2016082219,5243
1253,2016082220,3625
1254,2016082221,8646
1255,2016082222,9282
1256,2016082223,2930
1257,2016082300,7930
1258,2016082301,7069
1259,2016082302,2688
1260,2016082303,3447
1261,2016082304,3888
1262,2016082305,4068
1263,2016082306,-1645
1264,2016082307,5019
1265,2016082308,7675
1266,2016082309,9292
1267,2016082310,10706
1268,2016082311,7763
1269,2016082312,4620
1270,2016082313,11732
1271,2016082314,17139
1272,2016082315,13343
1273,2016082316,-1191
1274,2016082317,8634
1275,2016082318,9805
1276,2016082319,2794
1277,2016082320,10942
1278,2016082321,1856
1279,2016082322,12370
1280,2016082323,9320
1281,2016082400,538
1282,2016082401,-490
1283,2016082402,-285
1284,2016082403,8115
1285,2016082404,519
1286,2016082405,7543
1287,2016082406,5127
1288,2016082407,5770
1289,2016082408,4783
1290,2016082409,4971
1291,2016082410,7717
1292,2016082411,8537
1293,2016082412,9401
1294,2016082413,10446
1295,2016082414,14832
1296,2016082415,12889
1297,2016082416,2731
1298,2016082417,9159
1299,2016082418,12922
1300,2016082419,1264
1301,2016082420,-4865
1302,2016082421,3514
1303,2016082422,3994
1304,2016082423,-4296
1305,2016082500,-6326
1306,2016082501,-1260
1307,2016082502,1927
1308,2016082503,5229
1309,2016082504,4636
1310,2016082505,-999
1311,2016082506,23.6
1312,2016082507,349
1313,2016082508,1070
1314,2016082509,1410
1315,2016082510,1935
1316,2016082511,1924
1317,2016082512,2830
1318,2016082513,3645
1319,2016082514,2863
1320,2016082515,2409
1321,2016082516,1608
1322,2016082517,1871
1323,2016082518,1060
1324,2016082519,2287
1325,2016082520,2167
1326,2016082521,1900
1327,2016082522,7549
1328,2016082523,1936
1329,2016082600,1236
1330,2016082601,785
1331,2016082602,812
1332,2016082603,756
1333,2016082604,887
1334,2016082605,852
1335,2016082606,831
1336,2016082607,1274
