,0,1
3127,2016091604,3732.0
3128,2016091605,4520.0
3129,2016091606,3629.0
3130,2016091607,3610.0
3131,2016091608,4971.0
3132,2016091609,4524.0
3133,2016091610,4743.0
3134,2016091611,593.0
3135,2016091612,1666.0
3136,2016091613,979.0
3137,2016091614,1275.0
3138,2016091615,1079.0
3139,2016091616,588.0
3140,2016091617,264.0
3141,2016091618,684.0
3142,2016091619,766.0
3143,2016091620,811.0
3144,2016091621,1138.0
3145,2016091622,767.0
3146,2016091623,1182.0
3147,2016091700,1359.0
3148,2016091701,1649.0
3149,2016091702,1163.0
3150,2016091703,542.0
3151,2016091704,811.0
3152,2016091705,653.0
3153,2016091706,828.0
3154,2016091707,186.0
3155,2016091708,413.0
3156,2016091709,905.0
3157,2016091710,703.0
3158,2016091711,1195.0
3159,2016091712,1148.0
3160,2016091713,519.0
3161,2016091714,227.0
3162,2016091715,861.0
3163,2016091716,1064.0
3164,2016091717,1278.0
3165,2016091718,1010.0
3166,2016091719,957.0
3167,2016091720,1075.0
3168,2016091721,1121.0
3169,2016091722,656.0
3170,2016091723,1494.0
3171,2016091800,1451.0
3172,2016091801,-87.0
3173,2016091802,266.0
3174,2016091803,922.0
3175,2016091804,808.0
3176,2016091805,485.0
3177,2016091806,-22.3
3178,2016091807,302.0
3179,2016091808,506.0
3180,2016091809,406.0
3181,2016091810,26.9
3182,2016091811,943.0
3183,2016091812,561.0
3184,2016091813,700.0
3185,2016091814,411.0
3186,2016091815,571.0
3187,2016091816,331.0
3188,2016091817,478.0
3189,2016091818,518.0
3190,2016091819,523.0
3191,2016091820,391.0
3192,2016091821,338.0
3193,2016091822,236.0
3194,2016091823,455.0
3195,2016091900,379.0
3196,2016091901,136.0
3197,2016091902,242.0
3198,2016091903,317.0
3199,2016091904,-126.0
3200,2016091905,286.0
3201,2016091906,259.0
3202,2016091907,-138.0
3203,2016091908,291.0
3204,2016091909,133.0
3205,2016091910,229.0
3206,2016091911,621.0
3207,2016091912,729.0
3208,2016091913,1028.0
3209,2016091914,1227.0
3210,2016091915,1289.0
3211,2016091916,1212.0
3212,2016091917,1097.0
3213,2016091918,1200.0
3214,2016091919,876.0
3215,2016091920,901.0
3216,2016091921,848.0
3217,2016091922,788.0
3218,2016091923,831.0
3219,2016092000,881.0
3220,2016092001,637.0
3221,2016092002,404.0
3222,2016092003,793.0
3223,2016092004,-9.7
3224,2016092005,77.0
3225,2016092006,328.0
3226,2016092007,336.0
3227,2016092008,332.0
3228,2016092009,675.0
3229,2016092010,558.0
3230,2016092011,1091.0
3231,2016092012,985.0
3232,2016092013,654.0
3233,2016092014,997.0
3234,2016092015,1221.0
3235,2016092016,1563.0
3236,2016092017,1609.0
3237,2016092018,1766.0
3238,2016092019,1656.0
3239,2016092020,1745.0
3240,2016092021,1670.0
3241,2016092022,1625.0
3242,2016092023,1469.0
3243,2016092100,1616.0
3244,2016092101,2151.0
3245,2016092102,1835.0
3246,2016092103,1805.0
3247,2016092104,1610.0
3248,2016092105,1920.0
3249,2016092106,2362.0
3250,2016092107,1877.0
3251,2016092108,1852.0
3252,2016092109,2177.0
3253,2016092110,2984.0
3254,2016092111,2607.0
3255,2016092112,2611.0
3256,2016092113,3479.0
3257,2016092114,2785.0
3258,2016092115,2665.0
3259,2016092116,2802.0
3260,2016092117,2660.0
3261,2016092118,2656.0
3262,2016092119,2744.0
3263,2016092120,2801.0
3264,2016092121,2634.0
3265,2016092122,2604.0
3266,2016092123,2803.0
3267,2016092200,3040.0
3268,2016092201,2944.0
3269,2016092202,2692.0
3270,2016092203,2189.0
3271,2016092204,1831.0
3272,2016092205,2530.0
3273,2016092206,2615.0
3274,2016092207,2715.0
3275,2016092208,2620.0
3276,2016092209,2893.0
3277,2016092210,3756.0
3278,2016092211,3013.0
3279,2016092212,2669.0
3280,2016092213,2882.0
3281,2016092214,2974.0
3282,2016092215,4077.0
3283,2016092216,3334.0
3284,2016092217,3305.0
3285,2016092218,3126.0
3286,2016092219,3684.0
3287,2016092220,4055.0
3288,2016092221,4137.0
3289,2016092222,3968.0
3290,2016092223,3767.0
3291,2016092300,3695.0
3292,2016092301,4016.0
3293,2016092302,3656.0
3294,2016092303,3612.0
3295,2016092304,4211.0
3296,2016092305,3503.0
3297,2016092306,3221.0
3298,2016092307,3181.0
3299,2016092308,3723.0
3300,2016092309,3287.0
3301,2016092310,3261.0
3302,2016092311,4030.0
3303,2016092312,5057.0
3304,2016092313,5814.0
3305,2016092314,6765.0
3306,2016092315,5991.0
3307,2016092316,5114.0
3308,2016092317,5185.0
3309,2016092318,3948.0
3310,2016092319,2676.0
3311,2016092320,1569.0
3312,2016092321,1349.0
3313,2016092322,1647.0
3314,2016092323,1982.0
3315,2016092400,2229.0
3316,2016092401,1925.0
